id,Exited
165034,0.014234360880777425
165035,0.8104059551409736
165036,0.025511142288760242
165037,0.20066537852639582
165038,0.31972410836277415
165039,0.04346110208111504
165040,0.03672739775595045
165041,0.09211401193064978
165042,0.6125856747492614
165043,0.007541365784607018
165044,0.10652171484556004
165045,0.01668312116574142
165046,0.008474339909368692
165047,0.15980356344273627
165048,0.5780927627268453
165049,0.0428316952011892
165050,0.07543904408616614
165051,0.3424704316343094
165052,0.015577115173593368
165053,0.0668809782884079
165054,0.012559720542163427
165055,0.09022997025653803
165056,0.26044706678723417
165057,0.00675073241074003
165058,0.47584913774002613
165059,0.12848804140025336
165060,0.9371158891914754
165061,0.4904776751619246
165062,0.14729012645531417
165063,0.3654652266922573
165064,0.01524988681471011
165065,0.032125090546447785
165066,0.12057944832506039
165067,0.10466514931064454
165068,0.030279384669263644
165069,0.007169009053120517
165070,0.8102890613341537
165071,0.02570407142220782
165072,0.07360314495381151
165073,0.8723736471946478
165074,0.5256497843665019
165075,0.14184565844017713
165076,0.12437764495109431
165077,0.0068678930409412035
165078,0.29758352115664016
165079,0.1449789030524569
165080,0.008232700888830291
165081,0.026077135925278584
165082,0.006275854575149067
165083,0.4228891258983359
165084,0.044537975629996285
165085,0.006278960307873837
165086,0.00996107435117045
165087,0.5704233215858607
165088,0.017543706254729154
165089,0.08151831995181406
165090,0.07399280993244899
165091,0.010316370571552992
165092,0.0234533873675456
165093,0.10728872061994937
165094,0.00959168625855007
165095,0.07421700471154775
165096,0.22420369268873988
165097,0.1409847756456301
165098,0.019935368753830663
165099,0.008135825077251914
165100,0.8885644851562846
165101,0.05263709611274088
165102,0.06163656241155526
165103,0.012508601875729228
165104,0.14499849277422175
165105,0.4736025586819287
165106,0.30503354100990177
165107,0.06531443644244823
165108,0.015498467792563348
165109,0.30538292554338103
165110,0.07494220161240533
165111,0.03710704822352358
165112,0.057856646799953046
165113,0.013262418676826516
165114,0.010576061015099184
165115,0.01446005620677528
165116,0.35694026600526174
165117,0.024051215256246563
165118,0.33139346320633695
165119,0.09305318633018782
165120,0.07270698381945631
165121,0.26035873312710317
165122,0.26641324389109683
165123,0.05054147740604628
165124,0.18785383704991307
165125,0.02624724414069413
165126,0.03751770695583506
165127,0.009056204429311888
165128,0.00884074440553342
165129,0.008985209701783724
165130,0.9172585346824775
165131,0.011841716039210557
165132,0.28233959223564725
165133,0.09596897198808822
165134,0.007664208589225629
165135,0.041798007946894526
165136,0.006324621025716558
165137,0.4770048364378195
165138,0.6432697357081636
165139,0.6464102112837407
165140,0.08964644366409015
165141,0.02199786269499791
165142,0.006326596500408672
165143,0.08722452538465411
165144,0.1655672260599997
165145,0.42184728591843884
165146,0.18289134662773804
165147,0.03708735018600372
165148,0.08212697546168407
165149,0.02573534175642112
165150,0.009830270218598697
165151,0.6785436402993889
165152,0.5365080778160887
165153,0.058851961110636036
165154,0.014209467565926257
165155,0.014554281929862526
165156,0.006958778819831624
165157,0.023623641335935235
165158,0.39628424016864416
165159,0.09005754027714523
165160,0.03253684598377017
165161,0.01138071969301462
165162,0.7009035989265527
165163,0.01312693962556622
165164,0.014025201474134453
165165,0.10373608906265178
165166,0.9338372680820255
165167,0.047247288267708576
165168,0.036679846246208084
165169,0.07237310425698149
165170,0.07893137833017945
165171,0.05002161012714004
165172,0.5264842329940125
165173,0.11972699494316166
165174,0.011007623378291805
165175,0.07390037300368506
165176,0.013502107946824216
165177,0.03377130341185523
165178,0.40717721272208157
165179,0.6270914945796964
165180,0.02130865597617873
165181,0.8939696415571645
165182,0.14042882833467357
165183,0.01706726707650462
165184,0.031369585674875314
165185,0.031371697837612
165186,0.008403041493477465
165187,0.9472638507328299
165188,0.9314033854561747
165189,0.012373935783966287
165190,0.009712788538460132
165191,0.11340773694789502
165192,0.10907212219672811
165193,0.11286034552730394
165194,0.27137270252370216
165195,0.08833033727211938
165196,0.2962899181030289
165197,0.7671992937776072
165198,0.6038993318325692
165199,0.08247981878853404
165200,0.2964777915722478
165201,0.6580809112643335
165202,0.7345447142645369
165203,0.7872567350000305
165204,0.5739546328414241
165205,0.012313015572828788
165206,0.12091279934444749
165207,0.0713814699936721
