id,Exited
165034,0.02285651574735064
165035,0.8111187204460021
165036,0.024295413275394737
165037,0.21660952847090897
165038,0.31531330965496124
165039,0.03863982510359894
165040,0.03753197178142047
165041,0.09223850135992034
165042,0.5888602941025576
165043,0.01705937644550373
165044,0.15509095086196245
165045,0.022693526083285055
165046,0.01729857681209334
165047,0.1871634872110693
165048,0.603610359620406
165049,0.03500425263999245
165050,0.08615489808708178
165051,0.33112145891579076
165052,0.02168286567227508
165053,0.08049963287411004
165054,0.019646917766971354
165055,0.10347749858858853
165056,0.2654960916227978
165057,0.01728891330902258
165058,0.488307087410866
165059,0.15745172281969771
165060,0.898174807495674
165061,0.4934735697561915
165062,0.17407682084318354
165063,0.36786436329706607
165064,0.0226641155511436
165065,0.031424498803024496
165066,0.1513600840783567
165067,0.14987556382696743
165068,0.030218036648614763
165069,0.016748062720259208
165070,0.7818241874539784
165071,0.025097939775354492
165072,0.09945509304368991
165073,0.8427703878357655
165074,0.5589502380983682
165075,0.16751060869934883
165076,0.13494231034429457
165077,0.015870140614916522
165078,0.297474518882893
165079,0.17018370657803314
165080,0.01697540828434886
165081,0.03310843480341231
165082,0.014977748849621206
165083,0.45160097610948485
165084,0.04076063429418337
165085,0.01525397489303764
165086,0.017987379275387284
165087,0.558316178844351
165088,0.021353877199055644
165089,0.10731883647340885
165090,0.09112255985302374
165091,0.018813176292713285
165092,0.02338385695356571
165093,0.1469643300037245
165094,0.018308328050581857
165095,0.07434506046743623
165096,0.23690989262583925
165097,0.16316171907084676
165098,0.022138504431339454
165099,0.01670182208984147
165100,0.8552330368949259
165101,0.05470378777811714
165102,0.0712409193866319
165103,0.01869651006444271
165104,0.16266860750751733
165105,0.5053455033344978
165106,0.3261995038144514
165107,0.0625245083106099
165108,0.02131534960190593
165109,0.30101545532561047
165110,0.0868494052637215
165111,0.030335493725554264
165112,0.05727827935961154
165113,0.019877167832620522
165114,0.01846391276371874
165115,0.022809678144195218
165116,0.36131835762725945
165117,0.026338040138770936
165118,0.33599519753080753
165119,0.10914484799854038
165120,0.08090608064104882
165121,0.2614603796568218
165122,0.26332775617473775
165123,0.06204538800381502
165124,0.2110735926133849
165125,0.02966064951423398
165126,0.03273198984922355
165127,0.01811428145289517
165128,0.01833879449163284
165129,0.019228225174809363
165130,0.8931190635170418
165131,0.020212710836652534
165132,0.29761248552936775
165133,0.11588091943299236
165134,0.01708278761974331
165135,0.048162091614374944
165136,0.015247679375963821
165137,0.45534728015808745
165138,0.6343499449391278
165139,0.6619694334958967
165140,0.1130078168247
165141,0.02424152269703104
165142,0.015471256147546622
165143,0.11493375581214615
165144,0.20057528650360226
165145,0.45722973593429406
165146,0.2055015704073369
165147,0.035900923272939825
165148,0.12871414820025096
165149,0.026675471868480904
165150,0.018898005302137335
165151,0.686729887162905
165152,0.5264319870020359
165153,0.05976529843245122
165154,0.020159486381278225
165155,0.024155480942681093
165156,0.01613393112351333
165157,0.027913479730529763
165158,0.3671618941731492
165159,0.12566467125005482
165160,0.02846453874571997
165161,0.01902125185964877
165162,0.7241403934503501
165163,0.021096162931368744
165164,0.021056284044532105
165165,0.13813884521324413
165166,0.8939098523775625
165167,0.05954115252220806
165168,0.03314303092867228
165169,0.09132636290245146
165170,0.08945411938866413
165171,0.04775140081308498
165172,0.5447450874851841
165173,0.12530045366014486
165174,0.021532447171850603
165175,0.11003583066652699
165176,0.020914539186540987
165177,0.034295096324704705
165178,0.4547583236768212
165179,0.6508861429455038
165180,0.0259804528211963
165181,0.8668576719061761
165182,0.17339824941780246
165183,0.02464875974085953
165184,0.03237062930223709
165185,0.029154711766292477
165186,0.017527947715358174
165187,0.9050412710443311
165188,0.8876642055073587
165189,0.019987245781714416
165190,0.018035961934860435
165191,0.15646725489021202
165192,0.13746059342968336
165193,0.12277623664649459
165194,0.2675576631777326
165195,0.11998559898061555
165196,0.29646287794771947
165197,0.7657554864615296
165198,0.5939538071032251
165199,0.09597431878361909
165200,0.2935441272878223
165201,0.6433115465342392
165202,0.7207414573177866
165203,0.7851982306704469
165204,0.6172322898519067
165205,0.0193845078210291
165206,0.1446689947441125
165207,0.08242001442498106
165208,0.01895346298401816
165209,0.1788652753535824
165210,0.377442265038626
165211,0.8927304495039786
165212,0.04439925519384294
165213,0.0315440571542391
165214,0.8566694689869576
165215,0.34100868894061787
165216,0.03111940882989754
165217,0.014889245475457264
165218,0.01666334506944046
165219,0.8489571820404754
165220,0.29404426187955124
165221,0.05567370948455017
165222,0.18639960262431024
165223,0.09472808546663997
165224,0.04552150323432486
165225,0.8766417495424919
165226,0.7858395108814625
165227,0.16869942876494531
165228,0.17350563983147554
165229,0.30224323122225893
165230,0.8678924290905932
165231,0.020027461760325875
165232,0.015012647364682448
165233,0.03255872964650684
165234,0.14687072128321352
165235,0.016924726327968417
165236,0.518364056385128
165237,0.016937673127555362
165238,0.1376018586336513
165239,0.021921733414589445
165240,0.016740983461392828
165241,0.016386334434697544
165242,0.23146669586188423
165243,0.020836260933570227
165244,0.5323757098126038
165245,0.015077485080657775
165246,0.05272152567793839
165247,0.02286751995454827
165248,0.036848745052997595
165249,0.2439730663786181
165250,0.016546621893172634
165251,0.0164956968581471
165252,0.2648866247059364
165253,0.24719293478898532
165254,0.018375452016635433
165255,0.14131383667157027
165256,0.2391077252138972
165257,0.03326173258335539
165258,0.7291736605270116
165259,0.3977802336991401
165260,0.4438612616563262
165261,0.8381373559254292
165262,0.4626201963793067
165263,0.01714000659561831
165264,0.030080571581148588
165265,0.022916544419668613
165266,0.01815573239845719
165267,0.3610235146582056
165268,0.1531297498771928
165269,0.6365446411650681
165270,0.3197401784725447
165271,0.024458402816771176
165272,0.9062239085395888
165273,0.08010437690515224
165274,0.0633383786416096
165275,0.1894580791895046
165276,0.16034228538744238
165277,0.2426291731482122
165278,0.8798250166885412
165279,0.12854175421837258
165280,0.02001875642919944
165281,0.016626619866369072
165282,0.15622253582255918
165283,0.015556643098350904
165284,0.29584248918682754
165285,0.1413404370085395
165286,0.08427758165270338
165287,0.018889250433416407
165288,0.025298330303276054
165289,0.030324316532763622
165290,0.033344801480111895
165291,0.022647972392644933
165292,0.10465277966641817
165293,0.5912822626909418
165294,0.016527132510273986
165295,0.1596107642898571
165296,0.05673045625838511
165297,0.027917800925044464
165298,0.023507783981615505
165299,0.034062182988497273
165300,0.5040325417600601
165301,0.07160466139358676
165302,0.37847632788052105
165303,0.05302251316948689
165304,0.026325967278441827
165305,0.014939098800224917
165306,0.022399328489680716
165307,0.1529655267650561
165308,0.026625333620106672
165309,0.16135399093822408
165310,0.11807400080657225
165311,0.10064546602148329
165312,0.83055921831923
165313,0.020559472661479145
165314,0.02711594250448213
165315,0.17110473666225137
165316,0.1688922544800582
165317,0.015122159517461748
165318,0.7400228051832402
165319,0.1792487017894904
165320,0.021820977902502644
165321,0.14009018245771632
165322,0.07366800487390329
165323,0.04033198679829974
165324,0.10168614892667616
165325,0.2473253972294207
165326,0.4140907316243743
165327,0.15500784446606852
165328,0.12306855890130397
165329,0.017882480598073243
165330,0.09142123832105004
165331,0.044506335111945544
165332,0.6283478737279321
165333,0.03272959730790689
165334,0.015307257863538025
165335,0.020895878340074933
165336,0.1606632672875587
165337,0.22530942853783142
165338,0.2790557507327733
165339,0.17364181435068463
165340,0.11133635585579325
165341,0.03501544766227863
165342,0.01937484405839156
165343,0.015095077436141871
165344,0.1056644444739301
165345,0.0585223398495824
165346,0.8915723032232483
165347,0.2588416649591866
165348,0.03752650638117921
165349,0.08357800360547137
165350,0.015021718756187543
165351,0.14864785537223807
165352,0.02728781334748459
165353,0.01884513469301863
165354,0.10254659312793671
165355,0.09724320284307428
165356,0.020764653761539766
165357,0.04392994513429975
165358,0.10115239771105379
165359,0.02961628849526356
165360,0.8470742875617875
165361,0.04949771747766546
165362,0.27783364014922857
165363,0.17613956273652331
165364,0.019670519633815598
165365,0.8546847838004993
165366,0.015281374769754361
165367,0.1748308845546869
165368,0.16209598676016718
165369,0.6350934490810572
165370,0.22420580610914687
165371,0.01602108899176204
165372,0.05680359066101128
165373,0.020582789566272287
165374,0.6901043548287787
165375,0.038994149211251695
165376,0.01774182439444924
165377,0.015092114218739638
165378,0.16849212600440766
165379,0.025799971746241764
165380,0.15466859166596633
165381,0.05513031000852429
165382,0.015186431200894362
165383,0.017235253941533097
165384,0.028586994473208376
165385,0.14209039702565254
165386,0.7935417972876578
165387,0.017350933747069353
165388,0.2027397792014793
165389,0.10830387288578384
165390,0.5719984800282453
165391,0.01569952699308514
165392,0.04256238912296366
165393,0.09906523819718663
165394,0.11019307288991982
165395,0.016586745882505423
165396,0.021981040926142316
165397,0.021910002664800133
165398,0.4641503615594764
165399,0.04028047337902342
165400,0.06299390367091244
165401,0.05198280255627642
165402,0.3741600085853128
165403,0.028431352321234612
165404,0.15578861395163757
165405,0.18736991922773716
165406,0.05327818712651482
165407,0.0331010315821197
165408,0.24324356287130705
165409,0.014977411077982774
165410,0.01837186337054425
165411,0.023261502992626713
165412,0.02813306891810292
165413,0.017765192143811222
