id,Exited
165034,0.01577668481488921
165035,0.8566269915490221
165036,0.025148631402157843
165037,0.22744881689200003
165038,0.36382419174595626
165039,0.05496616329820902
165040,0.041427291889961165
165041,0.10806574643478567
165042,0.6292238511291118
165043,0.011318550575709229
165044,0.1408815018566392
165045,0.023349028012831355
165046,0.011545374520475805
165047,0.18176542695552755
165048,0.613729815265598
165049,0.039635717202695535
165050,0.10726848380761522
165051,0.38181286231899864
165052,0.019438075565569573
165053,0.07702511779490376
165054,0.015322719347871005
165055,0.11255439557071648
165056,0.28897233992967436
165057,0.01114621583540873
165058,0.5070723958465179
165059,0.15889818205454737
165060,0.9333475142205122
165061,0.5200522769588358
165062,0.1769423959834858
165063,0.40353190248538856
165064,0.019191909344709105
165065,0.03629054122353419
165066,0.15355200713215214
165067,0.13343612157242404
165068,0.03828623293542364
165069,0.010622379925661351
165070,0.8306808689717478
165071,0.02793005769666754
165072,0.0952206549890374
165073,0.8947248641656029
165074,0.560327532729892
165075,0.16520125909933334
165076,0.11832751739747278
165077,0.009964016162557293
165078,0.31125858988054217
165079,0.18503339680358172
165080,0.010953212420671947
165081,0.035252498958358996
165082,0.008633044341577427
165083,0.46055470447536256
165084,0.04749250249590695
165085,0.00962673971074205
165086,0.012504788994415842
165087,0.5854329165343432
165088,0.02399534027332183
165089,0.09496700995080962
165090,0.08375569519895863
165091,0.013648642219388675
165092,0.03528020560229898
165093,0.12285136741636461
165094,0.014461587042274394
165095,0.09469644536392392
165096,0.2985344986143174
165097,0.16122654733973157
165098,0.020544212622244897
165099,0.010427370727092794
165100,0.8794703810042768
165101,0.05921117941927438
165102,0.07293904727525954
165103,0.013969122534792957
165104,0.16316574177355492
165105,0.5235068279464034
165106,0.3660640424082459
165107,0.06479455394452929
165108,0.019981754091043462
165109,0.32623673131905695
165110,0.08624973920678808
165111,0.04143794874813355
165112,0.08170069739773919
165113,0.014819469298781644
165114,0.01324835195199559
165115,0.018414249038255646
165116,0.409197417495772
165117,0.03395970230369559
165118,0.37610091079223545
165119,0.11815476584834203
165120,0.08284884475965228
165121,0.3078036861383961
165122,0.2804371068818429
165123,0.06546339385734821
165124,0.21552224369244943
165125,0.02779894791070415
165126,0.04124523074320093
165127,0.012394932165255747
165128,0.012588976521623234
165129,0.012722168619368205
165130,0.9208113890578042
165131,0.013632178743803082
165132,0.31898899161320854
165133,0.1114230494231306
165134,0.012278544903224825
165135,0.05583415297715845
165136,0.008913009509466545
165137,0.5032422030444722
165138,0.6571944438873862
165139,0.6420438749836136
165140,0.12116197697022618
165141,0.020183866294967025
165142,0.008594960408613036
165143,0.10880986406127763
165144,0.19481255448930918
165145,0.4595411683108104
165146,0.2106307390145334
165147,0.045840830957656814
165148,0.09899840937834192
165149,0.03225194422550845
165150,0.013222097552608305
165151,0.7005051171999098
165152,0.5550895909920341
165153,0.06528752384316176
